,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
lb02_10112023,lb,0.003747461,0.000108248,9277,1449,,1697036226,10000-5378-18554-001.csv
hb01_10112023,hb,0.003786192,7.70E-05,9278,1449,,1697037143,10000-5379-18556-001.csv
DUR_HG_01,ap,0.713435243,0.000964861,9279,1449,,1697038112,10000-5380-18558-001.csv
std1450,std,1.192060265,0.002167026,9280,1450,,1697038690,10000-5381-18560-001.csv
CTJ1_ap1,ap,0.01070665,0.000117864,9281,1450,,1697039667,10000-5382-18562-001.csv
CTJ1_ap2,ap,0.026214768,0.000213314,9282,1450,,1697040445,10000-5383-18564-001.csv
CTJ1_ap3,ap,0.005958844,0.00010483,9283,1450,,1697041320,10000-5384-18566-001.csv
CTJ1_ap3_re1,ap,0.003878964,6.54E-05,9285,1450,1.53% remaining,1697043928,10000-5386-18570-001.csv
CTJ1_ap4,ap,0.006816348,8.18E-05,9286,1450,,1697046476,10000-5387-18572-001.csv
CTJ1_ap5,ap,0.008433306,9.79E-05,9287,1450,,1697047213,10000-5388-18574-001.csv
CTJ1_ap6,ap,0.012375598,0.000127036,9288,1450,,1697048325,10000-5389-18576-001.csv
std1451,std,1.190885956,0.002419128,9289,1451,,1697048852,10000-5390-18578-001.csv
CTJ1_ap6_re1,ap,0.004082209,6.90E-05,9290,1451,2.34% remaining,1697049604,10000-5391-18580-001.csv
CTJ1_ap7,ap,0.004216318,0.000105024,9291,1451,,1697050402,10000-5392-18582-001.csv
CTJ1_ap8,ap,0.009350067,0.000106185,9292,1451,,1697051146,10000-5393-18584-001.csv
CTJ1_ap8_re1,ap,0.003909151,5.82E-05,9293,1451,1.30 % remaining,1697051832,10000-5394-18586-001.csv
CTJ1_ap10,ap,0.007535709,7.76E-05,9294,1451,,1697052524,10000-5395-18588-001.csv
DUR_HG_2,ap,0.556934651,0.001055013,9295,1451,,1697053205,10000-5396-18590-001.csv
CTJ1_ap11,ap,0.003869345,9.23E-05,9296,1451,,1697053959,10000-5397-18592-001.csv
CTJ1_ap12,ap,0.010625398,0.000133229,9297,1451,,1697054842,10000-5398-18594-001.csv
std1452,std,1.187761043,0.001800097,9298,1452,,1697055374,10000-5399-18596-001.csv
CTJ1_ap13,ap,0.005566108,0.000100966,9299,1452,,1697056068,10000-5400-18598-001.csv
CTJ1_ap14,ap,0.027525462,0.000205475,9300,1452,,1697056846,10000-5401-18600-001.csv
CTJ1_ap15,ap,0.020690943,0.000171717,9301,1452,,1697057540,10000-5402-18602-001.csv
CTJ1_ap16,ap,0.025018171,0.00019543,9302,1452,,1697058258,10000-5403-18604-001.csv
CTJ1_ap17,ap,0.00898428,0.000118644,9303,1452,,1697059009,10000-5404-18606-001.csv
CTJ1_ap18,ap,0.00624124,0.000146261,9304,1452,,1697059844,10000-5405-18608-001.csv
CTJ1_ap19,ap,0.004564671,6.14E-05,9305,1452,,1697060693,10000-5406-18610-001.csv
DUR_HG_3,ap,0.439726839,0.001014149,9306,1452,,1697061466,10000-5407-18612-001.csv
std1453,std,1.186168492,0.002011771,9307,1453,,1697061977,10000-5408-18614-001.csv
lb02_10122023,lb,0.003863733,0.00011287,9309,1453,,1697120905,10000-5410-18618-001.csv
hb01_10122023,hb,0.003656257,0.000106689,9310,1453,,1697121589,10000-5411-18620-001.csv
std1454,std,1.183833087,0.002082071,9311,1454,,1697122102,10000-5412-18622-001.csv
CTJ1_ap20,ap,0.005536112,8.02E-05,9312,1454,,1697122906,10000-5413-18624-001.csv
CTJ1_ap21,ap,0.013757323,0.000131729,9313,1454,,1697123608,10000-5414-18626-001.csv
CTJ1_ap22,ap,0.008642709,0.000142049,9314,1454,,1697124326,10000-5415-18628-001.csv
CTJ1_ap23,ap,0.011207606,0.000158154,9315,1454,,1697125038,10000-5416-18630-001.csv
CTJ1_ap24,ap,0.00681667,8.86E-05,9316,1454,,1697125745,10000-5417-18632-001.csv
CTJ1_ap25,ap,0.005172745,0.000114636,9317,1454,temp 536C laser 100%,1697126534,10000-5418-18634-001.csv
CTJ1_ap26,ap,0.005996424,8.92E-05,9318,1454,,1697127482,10000-5419-18636-001.csv
CTJ1_ap27,ap,0.006916586,7.78E-05,9319,1454,,1697128233,10000-5420-18638-001.csv
std1455,std,1.188587858,0.001675046,9320,1455,,1697128739,10000-5421-18640-001.csv
CTJ1_ap28,ap,0.00462325,0.00011107,9321,1455,,1697129530,10000-5422-18642-001.csv
DUR_HG_4,ap,0.414609108,0.001001346,9322,1455,,1697130261,10000-5423-18644-001.csv
CTJ1_ap29,ap,0.006826476,0.000120131,9323,1455,,1697133849,10000-5424-18646-001.csv
CTJ1_ap30,ap,0.024112575,0.000217595,9324,1455,,1697134533,10000-5425-18648-001.csv
CTJ1_ap31,ap,0.035901245,0.000296094,9325,1455,,1697135347,10000-5426-18650-001.csv
CTJ1_ap32,ap,0.004242245,9.20E-05,9326,1455,,1697136877,10000-5427-18652-001.csv
CTJ1_ap32_re1,ap,0.003946971,8.77E-05,9327,1455,,1697137647,10000-5428-18654-001.csv
CTJ1_ap33,ap,0.007441217,0.000131583,9328,1455,,1697138506,10000-5429-18656-001.csv
std1456,std,1.187978675,0.001640864,9329,1456,,1697139027,10000-5430-18658-001.csv
CTJ1_ap34,ap,0.014453926,0.000120837,9330,1456,,1697139808,10000-5431-18660-001.csv
CTJ1_ap35,ap,0.004888961,0.000118554,9331,1456,,1697140449,10000-5432-18662-001.csv
CTJ1_ap36,ap,0.006787109,8.51E-05,9332,1456,,1697141261,10000-5433-18664-001.csv
CTJ1_ap38,ap,0.005126842,8.05E-05,9333,1456,,1697141985,10000-5434-18666-001.csv
DUR_HG_5,ap,0.449478304,0.000959266,9334,1456,,1697142780,10000-5435-18668-001.csv
CTJ1_ap39,ap,0.007356885,0.000125267,9335,1456,,1697143475,10000-5436-18670-001.csv
CTJ1_ap40,ap,0.012042968,0.000122488,9336,1456,,1697144167,10000-5437-18672-001.csv
CTJ1_ap41,ap,0.006035877,6.32E-05,9337,1456,,1697144798,10000-5438-18674-001.csv
std1457,std,1.179846443,0.001771084,9338,1457,,1697145298,10000-5439-18676-001.csv
CTJ1_ap42,ap,0.014570886,0.00034147,9339,1457,,1697161260,10000-5440-18678-001.csv
CTJ1_ap43,ap,0.003724895,6.92E-05,9340,1457,"empty, signal=blank",1697161944,10000-5441-18680-001.csv
CTJ1_ap44,ap,0.009537468,9.90E-05,9341,1457,,1697162630,10000-5442-18682-001.csv
CTJ1_ap47,ap,0.004902158,9.59E-05,9342,1457,,1697163413,10000-5443-18684-001.csv
CTJ1_ap48,ap,0.004871882,8.55E-05,9343,1457,,1697164196,10000-5444-18686-001.csv
std1458,std,1.188419276,0.002272082,9344,1458,,1697164687,10000-5445-18688-001.csv
lb03_10132023,lb,0.003916157,7.09E-05,9347,1458,,1697223396,10000-5448-18694-001.csv
hb01_10132023,hb,0.00387005,6.92E-05,9348,1458,,1697224043,10000-5449-18696-001.csv
std1459,std,1.184991833,0.001844176,9349,1459,,1697224536,10000-5450-18698-001.csv
DUR_HG_6,ap,0.442922411,0.001092962,9350,1459,,1697225164,10000-5451-18700-001.csv
CTJ2_ap1,ap,0.009235459,0.000158928,9351,1459,,1697225901,10000-5452-18702-001.csv
CTJ2_ap2,ap,0.012822723,0.000173229,9352,1459,,1697226610,10000-5453-18704-001.csv
CTJ2_ap3,ap,0.004642815,8.62E-05,9353,1459,,1697227228,10000-5454-18706-001.csv
CTJ2_ap5,ap,0.00420793,9.65E-05,9354,1459,,1697227857,10000-5455-18708-001.csv
CTJ2_ap5_re1,ap,0.004283311,6.87E-05,9355,1459,8.94% remaining,1697229489,10000-5456-18710-001.csv
std1460,ap,1.194492245,0.002474376,9356,1460,,1697230112,10000-5457-18712-001.csv
lb04_10172023,lb,0.003937241,6.60E-05,9360,1460,,1697564199,10000-5459-18720-001.csv
std1461,std,1.182891769,0.002729543,9362,1461,,1697565368,10000-5461-18724-001.csv
CTJ2_ap7,ap,0.006444003,9.82E-05,9363,1461,,1697566039,10000-5462-18726-001.csv
CTJ2_ap8,ap,0.013989599,0.000123603,9364,1461,,1697566710,10000-5463-18728-001.csv
CTJ2_ap9,ap,0.010101781,0.000133605,9365,1461,,1697567399,10000-5464-18730-001.csv
CTJ2_ap10,ap,0.015617832,0.000176099,9366,1461,,1697568043,10000-5465-18732-001.csv
CTJ2_ap11,ap,0.005168836,8.97E-05,9367,1461,,1697568735,10000-5466-18734-001.csv
DUR_HG_7,ap,0.540960369,0.000740053,9368,1461,,1697569408,10000-5467-18736-001.csv
CTJ2_ap12,ap,0.005906377,8.41E-05,9369,1461,,1697570092,10000-5468-18738-001.csv
CTJ2_ap13,ap,0.018727046,0.000191777,9370,1461,,1697570828,10000-5469-18740-001.csv
std1462,std,1.185982892,0.002379329,9371,1462,,1697571368,10000-5470-18742-001.csv
CTJ2_ap14,ap,0.004915878,0.000105546,9372,1462,,1697574649,10000-5471-18744-001.csv
CTJ2_ap15,ap,0.005255007,9.10E-05,9373,1462,,1697575312,10000-5472-18746-001.csv
CTJ2_ap16,ap,0.009081312,0.000119979,9374,1462,,1697576131,10000-5473-18748-001.csv
CTJ2_ap17,ap,0.005594724,8.57E-05,9375,1462,,1697576778,10000-5474-18750-001.csv
CTJ2_ap18,ap,0.004774146,0.000108378,9376,1462,,1697577591,10000-5475-18752-001.csv
CTJ2_ap20,ap,0.005115769,8.68E-05,9377,1462,,1697578266,10000-5476-18754-001.csv
CTJ2_ap21,ap,0.004996818,8.93E-05,9378,1462,,1697578942,10000-5477-18756-001.csv
CTJ2_ap22,ap,0.004340224,6.33E-05,9379,1462,,1697579621,10000-5478-18758-001.csv
std1463,std,1.180289037,0.002511133,9380,1463,,1697580139,10000-5479-18760-001.csv
CTJ2_ap23,ap,0.005916421,0.000103375,9381,1463,,1697593987,10000-5480-18762-001.csv
CTJ2_ap24,ap,0.004874848,8.04E-05,9382,1463,,1697594697,10000-5481-18764-001.csv
CTJ2_ap26,ap,0.007985266,0.000118723,9383,1463,,1697595457,10000-5482-18766-001.csv
CTJ2_ap27,ap,0.004208054,8.54E-05,9384,1463,,1697596176,10000-5483-18768-001.csv
CTJ2_ap28,ap,0.004544114,7.17E-05,9385,1463,,1697596854,10000-5484-18770-001.csv
CTJ2_ap29,ap,0.008249562,0.000112256,9386,1463,,1697597645,10000-5485-18772-001.csv
CTJ2_ap30,ap,0.005474994,7.67E-05,9387,1463,,1697598347,10000-5486-18774-001.csv
std1464,std,1.185971217,0.002069862,9388,1464,,1697598841,10000-5487-18776-001.csv
lb02_10182023,lb,0.003892847,0.000101478,9390,1464,,1697641761,10000-5489-18780-001.csv
hb01_10182023,hb,0.003816127,6.88E-05,9391,1464,,1697642512,10000-5490-18782-001.csv
CTJ2_ap31,ap,0.004465382,7.93E-05,9392,1464,,1697643243,10000-5491-18784-001.csv
std1465,std,1.188751675,0.002826841,9393,1465,,1697643816,10000-5492-18786-001.csv
DUR_HG_8,ap,0.872538047,0.001223297,9394,1465,,1697644470,10000-5493-18788-001.csv
CTJ2_ap32,ap,0.004433625,8.43E-05,9395,1465,,1697645153,10000-5494-18790-001.csv
CTJ2_ap33,ap,0.004778619,0.000100656,9396,1465,,1697645813,10000-5495-18792-001.csv
CTJ2_ap34,ap,0.004053723,8.09E-05,9397,1465,,1697646441,10000-5496-18794-001.csv
CTJ3_ap1,ap,0.010280988,0.000172975,9398,1465,,1697652898,10000-5497-18796-001.csv
CTJ3_ap2,ap,0.006077437,7.34E-05,9399,1465,,1697653714,10000-5498-18798-001.csv
CTJ3_ap3,ap,0.007825408,0.000105065,9400,1465,,1697654539,10000-5499-18800-001.csv
DUR_HG_9,ap,0.319452942,0.000937699,9401,1465,,1697655358,10000-5500-18802-001.csv
std1466,std,1.186911979,0.00257325,9402,1466,,1697655885,10000-5501-18804-001.csv
CTJ3_ap5,ap,0.03272991,0.0002469,9403,1466,,1697656696,10000-5502-18806-001.csv
CTJ3_ap6,ap,0.004066022,7.24E-05,9404,1466,,1697657405,10000-5503-18808-001.csv
CTJ3_ap7,ap,0.003994304,7.12E-05,9405,1466,,1697658141,10000-5504-18810-001.csv
CTJ3_ap8,ap,0.004521404,7.92E-05,9406,1466,,1697658816,10000-5505-18812-001.csv
CTJ3_ap9,ap,0.005020299,7.94E-05,9407,1466,,1697659523,10000-5506-18814-001.csv
DUR_HG_10,ap,0.535527385,0.000910746,9408,1466,,1697660245,10000-5507-18816-001.csv
CTJ3_ap10,ap,0.008197746,0.000112704,9409,1466,,1697661073,10000-5508-18818-001.csv
CTJ3_ap11,ap,0.006499834,9.34E-05,9410,1466,,1697661751,10000-5509-18820-001.csv
std1467,std,1.185022862,0.002472947,9411,1467,,1697662282,10000-5510-18822-001.csv
CTJ3_ap13,ap,0.006826723,9.30E-05,9412,1467,,1697663036,10000-5511-18824-001.csv
CTJ3_ap14,ap,0.012355169,9.68E-05,9413,1467,,1697663801,10000-5512-18826-001.csv
CTJ3_ap15,ap,0.005994882,0.000107028,9414,1467,,1697664476,10000-5513-18828-001.csv
CTJ3_ap16,ap,0.01145863,0.00014433,9415,1467,,1697665138,10000-5514-18830-001.csv
std1468,std,1.190600477,0.001663285,9416,1468,,1697665688,10000-5515-18832-001.csv
